,shot,uut,chan,rms,min,max,std,first_edge,last_edge,total_edges,jog_samples,run_samples,sprint_samples
1269,31,acq2106_201,22,0.4763197828391582,0.47564215739112115,0.4769311482887133,0.00016538781764700131,,,0,0,100000,0
1270,31,acq2106_201,23,0.4113405869994625,0.41061566488133394,0.4120358613326971,0.00015184787582185003,,,0,0,100000,0
1271,31,acq2106_201,24,0.4600297700531121,0.45939964026547386,0.460823952784267,0.00015725460142295162,,,0,0,100000,0
1272,31,acq2106_201,25,0.07000346651839817,-0.035450260340439854,0.10247380067085032,0.037512316460005274,,,0,0,100000,0
1273,31,acq2106_201,26,0.4602819010534408,0.45973599898206885,0.46090111299054115,0.00014088570994547496,,,0,0,100000,0
1274,31,acq2106_201,27,0.45570595343419196,0.45514872505737003,0.4563118864753051,0.00013857376622366017,,,0,0,100000,0
1275,31,acq2106_201,28,0.43984764303841767,0.4392515189247206,0.4405459734844044,0.0001369386401608394,,,0,0,100000,0
1276,31,acq2106_201,29,0.4208706090607317,0.4202860545592557,0.42144844759241096,0.00013582471027492445,,,0,0,100000,0
1277,31,acq2106_201,30,0.5131863217083076,0.5126099505323509,0.5137711860770651,0.00014434138704450192,,,0,0,100000,0
1278,31,acq2106_201,31,0.45927776854672087,0.45866713803843595,0.4599601991067175,0.00014377371542302094,,,0,0,100000,0
1279,31,acq2106_201,32,0.4689570270500968,0.46833125625926186,0.46962590421389905,0.0001440424742698976,,,0,0,100000,0
1280,31,acq2106_201,33,0.4481981799864612,0.4476498272342724,0.44881232360057766,0.00015402643236567628,,,0,0,100000,0
1281,31,acq2106_201,34,0.466912338294681,0.4662862987315748,0.4675772503542248,0.0001523259699179387,,,0,0,100000,0
1282,31,acq2106_201,35,0.5659346440913896,0.565305996544339,0.5664673001920164,0.00015876458208623732,,,0,0,100000,0
1283,31,acq2106_201,36,0.42548032285082193,0.4247947225194366,0.42608566497438005,0.00014493612592656667,,,0,0,100000,0
1284,31,acq2106_201,37,0.4267534872141157,0.4260886504162045,0.42737887691691867,0.00014798857867689836,,,0,0,100000,0
1285,31,acq2106_201,38,0.4738584447861394,0.47322371225163806,0.4745115916739451,0.00015585525695786722,,,0,0,100000,0
1286,31,acq2106_201,39,0.48725402491206216,0.48650516984343994,0.48792303005757276,0.00016797317360287453,,,0,0,100000,0
1287,31,acq2106_201,40,0.4800627056955471,0.47941047389031155,0.48070308821479557,0.00015934049506367444,,,0,0,100000,0
1288,31,acq2106_201,41,0.49048476688496634,0.48984208085312275,0.49113218177080853,0.0001560999192068538,,,0,0,100000,0
1289,31,acq2106_201,42,0.3985472634122447,0.3978303309995681,0.3992496414575726,0.0001469405837565273,,,0,0,100000,0
1290,31,acq2106_201,43,0.44627053646214776,0.4455542030009383,0.44697151209038566,0.00015070783483373825,,,0,0,100000,0
1291,31,acq2106_201,44,0.41437612570981214,0.4139029941143235,0.41493500243814196,0.00014520023541000045,,,0,0,100000,0
1292,31,acq2106_201,45,0.41519880848073776,0.4146154324444069,0.4157735918306571,0.0001412364677105332,,,0,0,100000,0
1293,31,acq2106_201,46,0.4572184155148253,0.4563764125741727,0.4579202461573004,0.0001714009697239331,,,0,0,100000,0
1294,31,acq2106_201,47,0.5106742278929783,0.5100067958046566,0.5112944811044144,0.00015914409838163515,,,0,0,100000,0
1295,31,acq2106_201,48,0.4347567194829679,0.4339718529190577,0.43539109502671636,0.00015313247575888468,,,0,0,100000,0
1296,31,acq2106_203,1,0.9932801790278113,-1.013036837335676,1.0191332298854832,0.9932692059347897,9953,99954,9,0,100000,0
1297,31,acq2106_203,2,0.38083870587152124,0.36452558026940096,0.39709901752939913,0.0010743704892834927,,,0,0,100000,0
1298,31,acq2106_203,3,0.4158521828877434,0.4124428633367643,0.4191453534294851,0.0002450261805338084,,,0,0,100000,0
1299,31,acq2106_203,4,0.38178798225600163,0.38017798024520744,0.38314690088736825,0.00015438591419342335,,,0,0,100000,0
1300,31,acq2106_203,5,0.449799531977961,0.44889179324673023,0.45069602540752385,0.00014003606838948436,,,0,0,100000,0
1301,31,acq2106_203,6,0.42407301908969686,0.42331752367317677,0.42473300779238343,0.0001364297789023522,,,0,0,100000,0
1302,31,acq2106_203,7,0.4882339886927841,0.4876052721228916,0.48889626550953835,0.00013824943015052358,,,0,0,100000,0
1303,31,acq2106_203,8,0.39261926855913143,0.3921197887393646,0.3932828998658806,0.00013840167582362655,,,0,0,100000,0
1304,31,acq2106_203,9,0.38596691767641017,0.3853651511417411,0.3866577432017948,0.00014894273749981138,,,0,0,100000,0
1305,31,acq2106_203,10,0.5075939742723706,0.5069700565472886,0.5082629873759288,0.00015705474168607145,,,0,0,100000,0
1306,31,acq2106_203,11,0.40717274915274787,0.4065661178283335,0.4077291143585171,0.0001470367007149269,,,0,0,100000,0
1307,31,acq2106_203,12,0.4121163074179502,0.41147279018332483,0.4127671210517292,0.00014011005463709385,,,0,0,100000,0
1308,31,acq2106_203,13,0.3964921493159696,0.39583685497927945,0.397127673306386,0.0001468471160739056,,,0,0,100000,0
1309,31,acq2106_203,14,0.4454822190960679,0.44476431918519665,0.4460542997585435,0.00015138431801057123,,,0,0,100000,0
1310,31,acq2106_203,15,0.38800227377683627,0.38742076888593147,0.3885831342849997,0.00015659424934203324,,,0,0,100000,0
1311,31,acq2106_203,16,0.4440884669415976,0.4427063916773477,0.4451624437751889,0.0002780815646611582,,,0,0,100000,0
1312,31,acq2106_203,17,0.44356042916229593,0.44298525791600696,0.44427786860251217,0.0001340090575023611,,,0,0,100000,0
1313,31,acq2106_203,18,0.43535741855196325,0.43483796122745844,0.4360018021034193,0.0001390632031842176,,,0,0,100000,0
1314,31,acq2106_203,19,0.38494561562807755,0.38446539913275046,0.38549873901501996,0.0001306180217734554,,,0,0,100000,0
1315,31,acq2106_203,20,0.4490441357603955,0.4484688111078867,0.4496324472820561,0.00013079707082395143,,,0,0,100000,0
1316,31,acq2106_203,21,0.38394457653342534,0.38339618814279675,0.38442923640468507,0.00013327037682327514,,,0,0,100000,0
1317,31,acq2106_203,22,0.40848120295121093,0.40785990829681396,0.4091500119793636,0.00013407685397895703,,,0,0,100000,0
1318,31,acq2106_203,23,0.48262684348290646,0.48206541114268475,0.4830992903771403,0.00014035180889342532,,,0,0,100000,0
1319,31,acq2106_203,24,0.4090590548911728,0.40845265851385193,0.4096177406972856,0.00013682252075810858,,,0,0,100000,0
1320,31,acq2106_203,25,0.5005687810482621,0.49993660856125643,0.5012335232677287,0.00015447756463067124,,,0,0,100000,0
1321,31,acq2106_203,26,0.4109459199434171,0.4103170295675227,0.411612576830521,0.00015816912654892859,,,0,0,100000,0
1322,31,acq2106_203,27,0.4060414677036842,0.4054291032953188,0.40659501345362514,0.00014475363956025007,,,0,0,100000,0
1323,31,acq2106_203,28,0.40350476785077316,0.40297222150911693,0.4041380482412933,0.0001425737216180931,,,0,0,100000,0
1324,31,acq2106_203,29,0.42083594455273937,0.4200070615916047,0.42143023808603175,0.00014116745694941286,,,0,0,100000,0
1325,31,acq2106_203,30,0.4466071267765628,0.4459387538845476,0.4472319789529138,0.00015732598258293807,,,0,0,100000,0
1326,31,acq2106_203,31,0.43187871373634457,0.43117177215754054,0.43246664231992327,0.00015168272777772227,,,0,0,100000,0
1327,31,acq2106_203,32,0.4050532273563185,0.40435966532095335,0.40565644469461404,0.0001529173138598388,,,0,0,100000,0
1328,31,acq2106_203,33,0.4293166520640771,0.42866458515345585,0.4299577573983697,0.0001536096865793172,,,0,0,100000,0
1329,31,acq2106_203,34,0.45102096229749,0.4503886681086442,0.4516835986614751,0.00014993702088665297,,,0,0,100000,0
1330,31,acq2106_203,35,0.43715643951786015,0.43652146583553986,0.43768366215590504,0.0001501945627509754,,,0,0,100000,0
1331,31,acq2106_203,36,0.4477261434020521,0.4470988672765088,0.4483929129273747,0.00015351287936140478,,,0,0,100000,0
1332,31,acq2106_203,37,0.4103422854733294,0.4096539559177472,0.41107551537425024,0.00016637476179521754,,,0,0,100000,0
1333,31,acq2106_203,38,0.43790953801752575,0.4372602402290795,0.43854966913932003,0.00015232140479780437,,,0,0,100000,0
1334,31,acq2106_203,39,0.45836337565103014,0.45768631459213793,0.4589789065066725,0.00015430626422832495,,,0,0,100000,0
1335,31,acq2106_203,40,0.4485773457592298,0.44794365942652803,0.44923886661126744,0.00015916073641636055,,,0,0,100000,0
1336,31,acq2106_203,41,0.44435276168942184,0.4436500081210397,0.44506854767678306,0.00015526610849661373,,,0,0,100000,0
1337,31,acq2106_203,42,0.37741587390173426,0.3767827546107583,0.3780739239300601,0.00014865758774082794,,,0,0,100000,0
1338,31,acq2106_203,43,0.40017018493094103,0.39963867536425823,0.40079779696679907,0.00014578053850653386,,,0,0,100000,0
1339,31,acq2106_203,44,0.38596703725714937,0.38534624976091436,0.38650689411952044,0.00014136490313287184,,,0,0,100000,0
1340,31,acq2106_203,45,0.3982450904852326,0.3976940256252419,0.39898114252719097,0.00014995842310239183,,,0,0,100000,0
1341,31,acq2106_203,46,0.43214128779508904,0.4314868563124037,0.4327742862260493,0.00015274671066240175,,,0,0,100000,0
1342,31,acq2106_203,47,0.4591674695395762,0.4583894099596364,0.4598073081106122,0.0001525787957339956,,,0,0,100000,0
1343,31,acq2106_203,48,0.4132297407995911,0.41257507235422963,0.41386554405471543,0.0001475623240620629,,,0,0,100000,0
1344,31,acq2106_204,1,0.9936219764911459,-1.0022092317522038,1.0148363100306597,0.9936126419127472,9953,99954,9,0,100000,0
1345,31,acq2106_204,2,0.44703454439328244,0.4305452517728554,0.4635841324488865,0.0010753642489314355,,,0,0,100000,0
1346,31,acq2106_204,3,0.445290280521981,0.44168980985705275,0.4486538756027585,0.00024844505820347765,,,0,0,100000,0
1347,31,acq2106_204,4,0.4018653359248744,0.4005459521431476,0.40325329324696213,0.0001503726074934314,,,0,0,100000,0
1348,31,acq2106_204,5,0.432790494988377,0.43165371153736487,0.4337136610993184,0.00014635799004662943,,,0,0,100000,0
1349,31,acq2106_204,6,0.441057642542517,0.44037883839337155,0.44179547822568566,0.00014076042259465973,,,0,0,100000,0
1350,31,acq2106_204,7,0.4419159627785001,0.44121534016449004,0.44263225884060375,0.00015497671848488655,,,0,0,100000,0
1351,31,acq2106_204,8,0.44504612329518717,0.4444636477564927,0.44562627653067466,0.0001432897352398983,,,0,0,100000,0
1352,31,acq2106_204,9,0.44503234876535774,0.4442661131179193,0.4456820908962982,0.0001547373274650433,,,0,0,100000,0
1353,31,acq2106_204,10,0.37846971314315825,0.37784433870911016,0.3791308466134069,0.00014397605019049792,,,0,0,100000,0
1354,31,acq2106_204,11,0.3846744438039949,0.3840399582586542,0.3853271687294182,0.00015782506374185844,,,0,0,100000,0
1355,31,acq2106_204,12,0.41122087430848336,0.4106707965620444,0.411829020253208,0.0001454789113305351,,,0,0,100000,0
1356,31,acq2106_204,13,0.4420600522140585,0.44137779359152773,0.4426627460416057,0.00015152371777726328,,,0,0,100000,0
1357,31,acq2106_204,14,0.44755127001378125,0.4469512500727433,0.44810663701355224,0.0001531946952025686,,,0,0,100000,0
1358,31,acq2106_204,15,0.4550968198106662,0.4543647274222167,0.4556495714605262,0.00015988533668920223,,,0,0,100000,0
1359,31,acq2106_204,16,0.4416933781815615,0.4410742261170526,0.4423617792854202,0.00015436270124216526,,,0,0,100000,0
1360,31,acq2106_204,17,0.4203100870978858,0.41974250848579686,0.42090530738641974,0.00015010848861315542,,,0,0,100000,0
1361,31,acq2106_204,18,0.5107389198678246,0.5100943023062428,0.5113876250179601,0.00015306214148963032,,,0,0,100000,0
1362,31,acq2106_204,19,0.3787306458195913,0.3780803676236246,0.37924047213527956,0.00014567477491281435,,,0,0,100000,0
1363,31,acq2106_204,20,0.40904793688852653,0.40839492784652975,0.40968589329349925,0.00014162739575210382,,,0,0,100000,0
1364,31,acq2106_204,21,0.41854477634471304,0.41791550250854925,0.41920518680490204,0.00015265885397130506,,,0,0,100000,0
1365,31,acq2106_204,22,0.41007534173258614,0.4094646882949746,0.4107531780246063,0.00014758669656516257,,,0,0,100000,0
1366,31,acq2106_204,23,0.4436950720167575,0.4431288568339369,0.44429091380516184,0.00015237559997677486,,,0,0,100000,0
1367,31,acq2106_204,24,0.43246630357208593,0.43184993993054377,0.4331431462269393,0.00015913879087050837,,,0,0,100000,0
1368,31,acq2106_204,25,0.4613065165527985,0.4607046705459652,0.4619943743418844,0.00015210347292004755,,,0,0,100000,0
1369,31,acq2106_204,26,0.3786781245809658,0.3780433661195275,0.3792048033537867,0.00014523466262839223,,,0,0,100000,0
1370,31,acq2106_204,27,0.4384977032764725,0.4379352610303613,0.4390937682655931,0.00014983776927570482,,,0,0,100000,0
1371,31,acq2106_204,28,0.4002004570392679,0.3996337445641984,0.40079301180230686,0.000142288695429422,,,0,0,100000,0
1372,31,acq2106_204,29,0.43010925700086766,0.4294238569236768,0.4308397612294357,0.00015446485279032392,,,0,0,100000,0
1373,31,acq2106_204,30,0.4388672411320199,0.4382240862651088,0.4395101547015656,0.00014954711315312598,,,0,0,100000,0
1374,31,acq2106_204,31,0.38647017868725747,0.38581963410251774,0.3871060827805195,0.00014882311862530638,,,0,0,100000,0
1375,31,acq2106_204,32,0.43688319621916166,0.436265336440556,0.4375539520442544,0.00015240898048810348,,,0,0,100000,0
1376,31,acq2106_204,33,0.4446772518526251,0.4440181567915715,0.4453064995468594,0.00015373874063236647,,,0,0,100000,0
1377,31,acq2106_204,34,0.44641805942793367,0.44568726370926015,0.4469756099570077,0.0001572346141821059,,,0,0,100000,0
1378,31,acq2106_204,35,0.43433083122283533,0.43366167986459914,0.4349485221719078,0.00014891773408061778,,,0,0,100000,0
1379,31,acq2106_204,36,0.455224631368502,0.45469435992708895,0.4558546096814098,0.00014509372339562403,,,0,0,100000,0
1380,31,acq2106_204,37,0.4517748126182065,0.45110557712905575,0.4525209351122612,0.0001530581940221559,,,0,0,100000,0
1381,31,acq2106_204,38,0.38724941990418066,0.38650617081293603,0.3879195909757982,0.00014672716563948968,,,0,0,100000,0
1382,31,acq2106_204,39,0.3932259692389853,0.3926368122884014,0.39392363771548844,0.00015093604228308953,,,0,0,100000,0
1383,31,acq2106_204,40,0.5160748624371609,0.515431399569934,0.5167212180349452,0.0001574809737703332,,,0,0,100000,0
1384,31,acq2106_204,41,0.43991323024099604,0.4392074242714443,0.4404976654695929,0.00015116145518545603,,,0,0,100000,0
1385,31,acq2106_204,42,0.3997512141530589,0.399130796915415,0.400420991692954,0.00014713808831647116,,,0,0,100000,0
1386,31,acq2106_204,43,0.43027999583959775,0.42960501958077657,0.43089170239909436,0.00014642067465050034,,,0,0,100000,0
1387,31,acq2106_204,44,0.43333343335155006,0.4327906074067869,0.43395185971530736,0.0001413954725006156,,,0,0,100000,0
1388,31,acq2106_204,45,0.49727279673441743,0.49658386886585504,0.497870942694135,0.00015506210436872577,,,0,0,100000,0
1389,31,acq2106_204,46,0.4154729596729866,0.41481405291779083,0.4162274380250892,0.0001518095642408558,,,0,0,100000,0
1390,31,acq2106_204,47,0.4165857150477564,0.415854080911231,0.4172710897073557,0.00015788416865283482,,,0,0,100000,0
1391,31,acq2106_204,48,0.45191777880146006,0.45120984778623097,0.4526289239001926,0.0001538431029990782,,,0,0,100000,0
1392,31,acq2106_205,1,0.9937300551553087,-1.0193564502405934,1.0269309586437885,0.9937189831314114,9953,99954,9,0,100000,0
1393,31,acq2106_205,2,0.39860920506157915,0.38257145923853386,0.41463940621179063,0.0010616486834409864,,,0,0,100000,0
1394,31,acq2106_205,3,0.3821856597482346,0.37882065764279105,0.38566989701939747,0.00023812700332965435,,,0,0,100000,0
1395,31,acq2106_205,4,0.4176434056623176,0.41595749628322665,0.4190611547237495,0.0001492966322592913,,,0,0,100000,0
1396,31,acq2106_205,5,0.3965281255105668,0.395436837701709,0.39750237682892475,0.00014012619796311947,,,0,0,100000,0
1397,31,acq2106_205,6,0.44120614054099727,0.44047698348003905,0.44189605591236614,0.0001398505349470928,,,0,0,100000,0
1398,31,acq2106_205,7,0.4505809953349485,0.45006176800234243,0.4510948585229926,0.0001403680048560017,,,0,0,100000,0
1399,31,acq2106_205,8,0.4317206204449769,0.43120239468407817,0.43236719371634535,0.00013845651140185477,,,0,0,100000,0
1400,31,acq2106_205,9,0.4506759644506988,0.45001304019024246,0.4513067850530206,0.00014986534910451223,,,0,0,100000,0
1401,31,acq2106_205,10,0.3909213149288161,0.39021930111630354,0.39151326614955906,0.00014644500319804652,,,0,0,100000,0
1402,31,acq2106_205,11,0.42673145447527383,0.42613193452416454,0.42729354529001284,0.0001513287451138234,,,0,0,100000,0
1403,31,acq2106_205,12,0.4396408971547969,0.43902237392103416,0.44031596569766407,0.0001472683896605427,,,0,0,100000,0
1404,31,acq2106_205,13,0.4277743033625965,0.427108429143118,0.428400141394377,0.0001535404916960557,,,0,0,100000,0
1405,31,acq2106_205,14,0.38104003943130543,0.3804264444115688,0.381845398551377,0.00015175651677959328,,,0,0,100000,0
1406,31,acq2106_205,15,0.4343253495166201,0.43374583280456136,0.4350360994685616,0.000160261451421383,,,0,0,100000,0
1407,31,acq2106_205,16,0.46222728789319634,0.46163763661388657,0.46293002727543353,0.00015257108056418878,,,0,0,100000,0
1408,31,acq2106_205,17,0.4101388866427472,0.40948766219298705,0.41078666291650734,0.00015044590063121398,,,0,0,100000,0
1409,31,acq2106_205,18,0.4310505190807439,0.4303205473042908,0.4317529608597397,0.00016283655683434428,,,0,0,100000,0
1410,31,acq2106_205,19,0.4167992944543524,0.4161673805283499,0.4174658103802358,0.0001487584225936799,,,0,0,100000,0
1411,31,acq2106_205,20,0.4419100430861049,0.44123556367776473,0.44253484583532554,0.0001475681776116862,,,0,0,100000,0
1412,31,acq2106_205,21,0.39367719713419996,0.3929598737413471,0.3942580770199129,0.00014962379448645187,,,0,0,100000,0
1413,31,acq2106_205,22,0.4443645523880671,0.44365956952242414,0.4449568189229467,0.0001531960711216021,,,0,0,100000,0
1414,31,acq2106_205,23,0.4276544348730869,0.4269097813194094,0.428338675712439,0.00015142530012090622,,,0,0,100000,0
1415,31,acq2106_205,24,0.4202216930605782,0.41964047802684945,0.4208123669704946,0.00015099774647449413,,,0,0,100000,0
1416,31,acq2106_205,25,0.4184692734022799,0.41772310266969725,0.4191425591125153,0.00016074344732993766,,,0,0,100000,0
1417,31,acq2106_205,26,0.612381251096338,0.6116331665907637,0.6131824925905676,0.00016467747630392077,,,0,0,100000,0
1418,31,acq2106_205,27,0.37555688656779546,0.37491740690893494,0.3762039883004036,0.00014862431963123422,,,0,0,100000,0
1419,31,acq2106_205,28,0.4368423033338262,0.4362182012737321,0.4373791502621316,0.00014362901801859127,,,0,0,100000,0
1420,31,acq2106_205,29,0.44679727184551665,0.4461619011381117,0.44744979758615955,0.00015134168429704184,,,0,0,100000,0
1421,31,acq2106_205,30,0.3832597570729748,0.38253651602281025,0.3839521387635614,0.00015234451930625146,,,0,0,100000,0
1422,31,acq2106_205,31,0.4022135151408393,0.40163811333695776,0.40305518488094094,0.00015745965704079085,,,0,0,100000,0
1423,31,acq2106_205,32,0.40621177697039484,0.40555854568083305,0.4068492045189487,0.00014963672695988582,,,0,0,100000,0
1424,31,acq2106_205,33,0.40759381231854247,0.40700222554733045,0.4081682268588338,0.00014661760701954578,,,0,0,100000,0
1425,31,acq2106_205,34,0.4110499646148927,0.4104888139045215,0.41165548812568886,0.00014558252985789465,,,0,0,100000,0
1426,31,acq2106_205,35,0.4335423411860633,0.4329256427481596,0.4342194632808969,0.00014651535339171994,,,0,0,100000,0
1427,31,acq2106_205,36,0.4359901039938948,0.43543981147013255,0.436605839367985,0.00014623708677535198,,,0,0,100000,0
1428,31,acq2106_205,37,0.5069705477890037,0.506332814689813,0.5076247245560808,0.0001531579174801112,,,0,0,100000,0
1429,31,acq2106_205,38,0.44638859605893694,0.4458049207314616,0.44696692963771056,0.0001504906719389044,,,0,0,100000,0
1430,31,acq2106_205,39,0.4098247741675185,0.40911590988980606,0.41040997387608513,0.00015439424175506673,,,0,0,100000,0
1431,31,acq2106_205,40,0.4100431775067148,0.4094998518594366,0.4106658278942632,0.00015004907260715323,,,0,0,100000,0
1432,31,acq2106_205,41,0.5394523548023203,0.5388066692576103,0.5400988867513661,0.00015619580255166914,,,0,0,100000,0
1433,31,acq2106_205,42,0.4544866445643152,0.45383028949436266,0.45512369806237984,0.00015146591149755765,,,0,0,100000,0
1434,31,acq2106_205,43,0.4335152351023742,0.4329792017088039,0.434139337259694,0.00014334557401231358,,,0,0,100000,0
1435,31,acq2106_205,44,0.43945280656413316,0.4387946947608725,0.4400868346929201,0.0001401603952571279,,,0,0,100000,0
1436,31,acq2106_205,45,0.42391898291653624,0.42331426782766357,0.4244755616527982,0.00015436148051819966,,,0,0,100000,0
1437,31,acq2106_205,46,0.4314205054521767,0.43071801667611,0.432135362902045,0.0001540535354383076,,,0,0,100000,0
1438,31,acq2106_205,47,0.38670569335218713,0.3859869346524647,0.3874075216772326,0.00015100568416138324,,,0,0,100000,0
1439,31,acq2106_205,48,0.3994822678378825,0.3987809705286054,0.40020409516000655,0.00015649596300252165,,,0,0,100000,0
1440,31,acq2106_206,1,0.993546143971394,-1.0119652597932145,1.0178503134520724,0.9935391409329631,9953,99954,9,0,100000,0
1441,31,acq2106_206,2,0.44861548705615406,0.4321809143293649,0.46494826444541104,0.0010772294699524048,,,0,0,100000,0
1442,31,acq2106_206,3,0.40000500261424443,0.39658599851827603,0.40343669170397334,0.00023883706118368078,,,0,0,100000,0
1443,31,acq2106_206,4,0.4291595037878751,0.4276476834202185,0.43062662446754985,0.0001564288685411474,,,0,0,100000,0
1444,31,acq2106_206,5,0.40202981375841373,0.4010413315409096,0.40311022762034554,0.00014019590879916341,,,0,0,100000,0
1445,31,acq2106_206,6,0.4402888366120477,0.4394606374553405,0.44101104262517765,0.00013858717799858085,,,0,0,100000,0
1446,31,acq2106_206,7,0.439954003089368,0.439393050794024,0.4406855047564022,0.00013946726912047165,,,0,0,100000,0
1447,31,acq2106_206,8,0.4512594401176554,0.450636316469172,0.4519321926054545,0.0001420014450251164,,,0,0,100000,0
1448,31,acq2106_206,9,0.5032313135962556,0.5026666974808904,0.5038251165751717,0.00015294815997526147,,,0,0,100000,0
1449,31,acq2106_206,10,0.4729823056708752,0.47239587769581703,0.47368342678964837,0.0001547888688839514,,,0,0,100000,0
1450,31,acq2106_206,11,0.3790229997658153,0.37840084076015046,0.37955768038955284,0.00014059852201042363,,,0,0,100000,0
1451,31,acq2106_206,12,0.4083181109177654,0.40778364959624014,0.40894297642444144,0.00014154956108946686,,,0,0,100000,0
1452,31,acq2106_206,13,0.4391132094542044,0.4384448598502786,0.43972852358274395,0.0001457901364475324,,,0,0,100000,0
1453,31,acq2106_206,14,0.3845774002712617,0.3839763403884717,0.3852573987460346,0.00015082701546652902,,,0,0,100000,0
1454,31,acq2106_206,15,0.4040286640861155,0.4033733208780177,0.4046571653452702,0.00015017344119674374,,,0,0,100000,0
1455,31,acq2106_206,16,0.44842702194974676,0.4477777681131556,0.4490636366062972,0.00015052538810067867,,,0,0,100000,0
1456,31,acq2106_206,17,0.5408400575773352,0.5401987725999788,0.5414918263923028,0.00015908250529431548,,,0,0,100000,0
1457,31,acq2106_206,18,0.4588985306801886,0.45820780415670015,0.45950049269595183,0.00014731875137426398,,,0,0,100000,0
1458,31,acq2106_206,19,0.44127107583188235,0.44066103160366765,0.44195237860185443,0.00015180294879740597,,,0,0,100000,0
1459,31,acq2106_206,20,0.4247001446021439,0.4240053019457264,0.4252967884967802,0.0001470999893174902,,,0,0,100000,0
1460,31,acq2106_206,21,0.4044207735544416,0.4037353277162765,0.40502435586677166,0.00014786853536271252,,,0,0,100000,0
1461,31,acq2106_206,22,0.4071850036213052,0.40656009778831503,0.40785036387023865,0.00014934779901625567,,,0,0,100000,0
1462,31,acq2106_206,23,0.4282038919113737,0.4275290367513662,0.42882049303443637,0.0001546467481229854,,,0,0,100000,0
1463,31,acq2106_206,24,0.4955162603840585,0.49480621823022375,0.49622791022557067,0.00015618619172929777,,,0,0,100000,0
1464,31,acq2106_206,25,0.4224770092641905,0.42180576660393854,0.4230992472039361,0.00014772443254636183,,,0,0,100000,0
1465,31,acq2106_206,26,0.4329726789397756,0.43235483519674744,0.4336498537886655,0.0001442920299081213,,,0,0,100000,0
1466,31,acq2106_206,27,0.3894592857778851,0.38887738674748107,0.3901692261824792,0.000139088705510573,,,0,0,100000,0
1467,31,acq2106_206,28,0.4449053482843018,0.444193529405311,0.4456160545705643,0.00015971802345828806,,,0,0,100000,0
1468,31,acq2106_206,29,0.46388275925349814,0.46325191498181084,0.4645436719074496,0.00014865655410839176,,,0,0,100000,0
1469,31,acq2106_206,30,0.4423549821755542,0.4416983608643932,0.44298875849563046,0.0001507988274527301,,,0,0,100000,0
1470,31,acq2106_206,31,0.4620690364067024,0.46138437154877465,0.46267624459869694,0.00015619657811930324,,,0,0,100000,0
1471,31,acq2106_206,32,0.4212252954940206,0.4204981449947809,0.4219212328098365,0.00015265407200166725,,,0,0,100000,0
1472,31,acq2106_206,33,0.4211946686213333,0.420548954851256,0.42171371498625376,0.00014913022403299778,,,0,0,100000,0
1473,31,acq2106_206,34,0.44011399397790935,0.43954749771000934,0.44071206506123417,0.00015163823440847424,,,0,0,100000,0
1474,31,acq2106_206,35,0.38592069708240556,0.3853805663602543,0.3865429453799152,0.00014552076512053394,,,0,0,100000,0
1475,31,acq2106_206,36,0.4605375482338756,0.45988896286144154,0.4610528464327217,0.0001452049919225315,,,0,0,100000,0
1476,31,acq2106_206,37,0.398457341326156,0.39777503055302077,0.3990659587470873,0.00014620179571534343,,,0,0,100000,0
1477,31,acq2106_206,38,0.4088776645232234,0.40828570202575065,0.4095747258106712,0.0001494341598908324,,,0,0,100000,0
1478,31,acq2106_206,39,0.5096030340277985,0.5089476940593158,0.5102395474641526,0.0001566458215246372,,,0,0,100000,0
1479,31,acq2106_206,40,0.44466079714340145,0.4440421637154941,0.44533616469198023,0.00015553872763874016,,,0,0,100000,0
1480,31,acq2106_206,41,0.3854941447355358,0.38474571641199873,0.38617079375035246,0.00015415370125025722,,,0,0,100000,0
1481,31,acq2106_206,42,0.4424356431250504,0.44180290309668635,0.44309914623227087,0.00015796346394478746,,,0,0,100000,0
1482,31,acq2106_206,43,0.43577993082871425,0.43512204679791466,0.43641331841718056,0.0001477408570971402,,,0,0,100000,0
1483,31,acq2106_206,44,0.4132731736786759,0.41274835912918206,0.41391325926815625,0.00014215338720043595,,,0,0,100000,0
1484,31,acq2106_206,45,0.44515924123571177,0.44452197833379614,0.4458148451340094,0.0001473007092766298,,,0,0,100000,0
1485,31,acq2106_206,46,0.4475880489044849,0.44704413516592467,0.44833635775285074,0.0001571542667776667,,,0,0,100000,0
1486,31,acq2106_206,47,0.3805965892138818,0.37993273428219254,0.38122585370365414,0.0001498263100750665,,,0,0,100000,0
1487,31,acq2106_206,48,0.399347209804541,0.39875791471422417,0.3999233547001495,0.00014931562071533773,,,0,0,100000,0
1488,31,acq2106_207,1,0.9938178158578026,-1.0006668305722997,1.0075035626650788,0.9938098386517618,9953,99954,9,0,100000,0
1489,31,acq2106_207,2,0.4285751965846547,0.4137513338064309,0.4435029606684111,0.0010212626452967993,,,0,0,100000,0
1490,31,acq2106_207,3,0.4279566841603228,0.42489833978470415,0.43122635791951325,0.00023327309129734177,,,0,0,100000,0
1491,31,acq2106_207,4,0.3913383711570588,0.3900894594407873,0.39254340913612396,0.00015209361909005427,,,0,0,100000,0
1492,31,acq2106_207,5,0.431523619792318,0.4304497484481544,0.4325133441379876,0.00014735050887815075,,,0,0,100000,0
1493,31,acq2106_207,6,0.45636125016571494,0.45553202273731586,0.4570780453941552,0.00014592341812747663,,,0,0,100000,0
